HAT_KODU,DURAK_ID,BINIS_SAYISI
20341,41117,35
20341,41135,86
20341,41136,20
20341,41138,9
20341,41139,25
20341,41144,309
20341,41145,10
20341,41146,98
20341,41147,3
20341,41148,63
20341,99999,176
20351,10006,1333
20351,10102,4
20351,10117,257
20351,10119,529
20351,10123,346
20351,10126,144
20351,10128,108
20351,10356,42
20351,10357,97
20351,10358,253
20351,10359,279
20351,11899,55
20351,11900,52
20351,11901,3
20351,11902,40
20351,11903,3
20351,11904,32
20351,11905,28
20351,11906,148
20351,11907,5
20351,11908,206
20351,11909,6
20351,11910,69
20351,11911,7
20351,11912,359
20351,11913,1
20351,11914,113
20351,11915,4
20351,11916,428
20351,11917,1
20351,11918,100
20351,11920,199
20351,99999,101
20361,10065,511
20361,10119,198
20361,10123,135
20361,10128,7
20361,10350,6
20361,10357,44
20361,10361,132
20361,11852,1
20361,11853,27
20361,11854,16
20361,11855,7
20361,11856,111
20361,11857,35
20361,11858,5
20361,11862,1
20361,40001,84
20361,40002,53
20361,40004,118
20361,40068,147
20361,40079,2
20361,40160,17
20361,40199,13
20361,40200,17
20361,40201,9
20361,40202,12
20361,40207,5
20361,40208,26
20361,40209,3
20361,40210,13
20361,40577,5
20361,40578,86
20361,40579,6
20361,40580,160
20361,40581,9
20361,40733,15
20361,40734,36
20361,40735,1
20361,40736,68
20361,40737,13
20361,40738,101
20361,40739,54
20361,40742,201
20361,41177,1
20361,99999,319
20371,10068,177
20371,10119,85
20371,10123,131
20371,10128,5
20371,10356,1
20371,10357,44
20371,10358,16
20371,10361,82
20371,10572,17
20371,10573,5
20371,10574,32
20371,10575,9
20371,10576,5
20371,10577,18
20371,10578,3
20371,10579,13
20371,10580,6
20371,10581,8
20371,10582,8
20371,10583,9
20371,10584,9
20371,10585,25
20371,40009,207
20371,40101,168
20371,40102,15
20371,40103,36
20371,40104,6
20371,40105,41
20371,40106,35
20371,40107,25
20371,40108,29
20371,40109,38
20371,40411,39
20371,40431,1
20371,40432,22
20371,40433,1
20371,40434,43
20371,40436,29
20371,40437,15
20371,40449,1
20371,40677,1
20371,40679,1
20371,99999,65
20381,10119,3
20381,10123,334
20381,10128,12
20381,10356,18
20381,10357,81
20381,10358,52
20381,10361,120
20381,10572,45
20381,10573,9
20381,10574,54
20381,10575,57
20381,10576,7
20381,10577,39
20381,10578,10
20381,10579,39
20381,10580,33
20381,10581,24
20381,40692,98
20381,40693,2
20381,40694,97
20381,40695,1
20381,40697,432
20381,41117,27
20381,41133,1
20381,41134,299
20381,41135,88
20381,41136,10
20381,41138,3
20381,41139,10
20381,99999,1153
20391,10119,1
20391,10123,102
20391,10128,5
20391,10356,1
20391,10357,26
20391,10358,28
20391,10361,71
20391,10572,19
20391,10573,3
20391,10574,49
20391,10575,34
20391,10576,1
20391,10577,29
20391,10578,3
20391,10579,30
20391,10580,8
20391,10581,17
20391,40680,26
20391,40682,32
20391,40684,2
20391,40685,2
20391,40686,28
20391,40687,1
20391,41122,53
20391,41126,65
20391,41135,75
20391,41136,1
20391,41139,11
20391,99999,420
20421,10037,2333
20421,10102,4
20421,10116,56
20421,10117,808
20421,10120,182
20421,10123,815
20421,10356,61
20421,10357,159
20421,10358,318
20421,10361,263
20421,10573,39
20421,11929,218
20421,11930,125
20421,11931,220
20421,11932,98
20421,11937,37
20421,11938,163
20421,11939,21
20421,11940,88
20421,11941,47
20421,11942,216
20421,11947,119
20421,11949,21
20421,11952,547
20421,12042,204
20421,12043,14
20421,12049,4
20421,12050,298
20421,12051,1
20421,12052,421
20421,12054,328
20421,41140,225
20421,41141,13
20421,41143,61
20421,41144,774
20421,41145,103
20421,41146,210
20421,41147,8
20421,41148,138
20421,41149,9
20421,99999,409
20431,10007,122
20431,10241,3
20431,12086,16
20431,12088,18
20431,12091,1
20431,12098,32
20431,12100,6
20431,99999,21
20441,10037,1341
20441,10102,3
20441,10116,54
20441,10117,487
20441,10120,102
20441,10123,666
20441,10356,41
20441,10357,121
20441,10358,232
20441,10361,275
20441,10362,241
20441,10364,406
20441,10365,129
20441,10366,226
20441,10367,81
20441,10368,3
20441,10369,214
20441,11989,3
20441,11990,22
20441,11991,7
20441,11992,185
20441,12007,56
20441,12008,28
20441,12009,2
20441,12010,79
20441,12011,4
20441,12012,70
20441,12013,10
20441,12014,584
20441,12021,5
20441,12022,263
20441,12023,1
20441,12024,228
20441,12026,57
20441,12028,3
20441,12034,136
20441,12036,487
20441,99999,336
20451,10037,1423
20451,10102,9
20451,10116,69
20451,10117,497
20451,10120,144
20451,10123,717
20451,10356,62
20451,10357,126
20451,10358,193
20451,10361,207
20451,10362,378
20451,10364,510
20451,10365,107
20451,10366,274
20451,10367,50
20451,10368,7
20451,10369,187
20451,11989,2
20451,11990,25
20451,11991,13
20451,11992,203
20451,11993,9
20451,11994,71
20451,11996,174
20451,11997,1
20451,11998,310
20451,12000,1191
20451,99999,365
20461,10037,2093
20461,10102,5
20461,10116,64
20461,10117,743
20461,10120,152
20461,10123,744
20461,10356,69
20461,10357,168
20461,10358,411
20461,10361,237
20461,10572,203
20461,10573,34
20461,11929,228
20461,11930,174
20461,11931,122
20461,11932,110
20461,11937,21
20461,11938,179
20461,11939,11
20461,11940,146
20461,11941,22
20461,11942,200
20461,11947,52
20461,11952,12
20461,11953,49
20461,11954,640
20461,11955,13
20461,11956,128
20461,11957,91
20461,11958,335
20461,11959,39
20461,11960,315
20461,11961,10
20461,11962,132
20461,11963,2
20461,11964,191
20461,11974,268
20461,11975,1
20461,11976,351
20461,11978,192
20461,11980,116
20461,11982,108
20461,11984,71
20461,99999,100
20531,10470,1186
20531,11876,2
20531,11877,10
20531,11878,28
20531,11879,5
20531,30018,10
20531,30019,39
20531,30020,99
20531,30021,15
20531,30022,139
20531,30023,18
20531,30024,50
20531,30026,75
20531,30027,11
20531,30028,229
20531,30029,122
20531,30030,244
20531,30031,37
20531,30032,82
20531,30125,61
20531,30126,45
20531,30127,5
20531,30128,12
20531,30129,8
20531,30130,28
20531,30412,2
20531,30419,3
20531,30421,50
20531,30423,24
20531,30425,14
20531,30427,18
20531,30428,1
20531,30461,26
20531,30462,50
20531,30463,5
20531,30464,108
20531,30471,1
20531,30472,31
20531,30473,1
20531,30474,25
20531,30475,118
20531,30477,9
20531,99999,282
20541,10030,428
20541,10102,4
20541,10356,11
20541,10357,121
20541,10358,94
20541,10359,154
20541,10362,159
20541,10364,256
20541,10365,148
20541,10366,104
20541,10367,101
20541,10368,1
20541,10369,64
20541,10370,30
20541,10371,14
20541,10372,42
20541,30125,12
20541,30127,5
20541,30128,10
20541,30129,5
20541,30130,10
20541,30131,204
20541,30132,44
20541,30134,88
20541,30164,4
20541,30166,7
20541,30179,57
20541,30181,4
20541,30183,12
20541,30185,10
20541,30187,3
20541,30189,4
20541,30200,2
20541,30202,19
20541,30204,28
20541,30206,102
20541,30208,60
20541,30210,116
20541,30212,52
20541,30220,84
20541,30221,25
20541,30222,285
20541,30223,9
20541,30224,150
20541,30226,21
20541,30227,1
20541,30228,43
20541,30511,255
20541,99999,764
20571,10030,670
20571,10102,6
20571,10126,65
20571,10127,422
20571,10128,56
20571,10129,371
20571,10356,26
20571,10357,192
20571,10358,84
20571,10359,312
20571,10362,176
20571,10364,289
20571,10365,156
20571,10366,132
20571,10367,118
20571,10368,4
20571,10369,61
20571,10370,50
20571,10371,55
20571,10372,47
20571,30018,11
20571,30019,53
20571,30020,71
20571,30021,17
20571,30022,148
20571,30023,15
20571,30024,51
20571,30025,7
20571,30026,126
20571,30027,8
20571,30028,242
20571,30029,132
20571,30030,311
20571,30031,22
20571,30032,108
20571,30412,1
20571,30419,13
20571,30420,1
20571,30421,51
20571,30422,1
20571,30423,93
20571,30424,3
20571,30425,33
20571,30426,2
20571,30427,27
20571,30428,1
20571,30461,14
20571,30462,60
20571,30463,10
20571,30464,144
20571,30471,6
20571,30472,28
20571,30473,5
20571,30474,25
20571,30475,201
20571,30477,3
20571,99999,458
20581,10365,10
20581,10366,4
20581,10367,3
20581,10369,1
20581,10370,12
20581,10372,7
20581,13344,48
20581,30019,2
20581,30020,2
20581,30022,3
20581,30446,1
20581,30448,2
20581,30450,3
20581,30452,7
20581,30454,16
20581,99999,17
20591,10362,3
20591,10364,8
20591,10365,24
20591,10366,4
20591,10367,16
20591,10369,14
20591,10370,4
20591,10371,8
20591,10372,3
20591,13344,71
20591,30125,3
20591,30126,1
20591,30128,1
20591,30129,6
20591,30130,6
20591,30149,2
20591,30150,1
20591,30154,9
20591,30155,1
20591,30156,6
20591,30158,7
20591,30160,7
20591,30162,7
20591,30225,8
20591,30228,3
20591,30490,8
20591,30492,7
20591,30494,10
20591,30496,2
20591,30497,2
20591,30498,40
20591,30500,7
20591,30502,37
20591,99999,38
20601,10129,416
20601,10356,3
20601,10357,278
20601,10358,45
20601,10359,418
20601,10362,138
20601,10364,165
20601,10365,138
20601,10366,76
20601,10367,64
20601,10369,84
20601,10370,31
20601,10371,58
20601,10372,21
20601,30018,8
20601,30019,27
20601,30020,35
20601,30021,9
20601,30022,63
20601,30023,20
20601,30024,34
20601,30025,7
20601,30026,90
20601,30027,14
20601,30028,151
20601,30029,63
20601,30030,187
20601,30031,12
20601,30032,60
20601,30034,64
20601,30035,6
20601,30036,3
20601,30037,20
20601,30038,16
20601,30039,2
20601,30040,7
20601,30041,1
20601,30042,45
20601,30044,12
20601,30045,5
20601,30046,48
20601,30047,8
20601,30048,27
20601,30049,2
20601,30055,2
20601,30057,2
20601,30642,96
20601,30643,21
20601,30644,32
20601,30646,94
20601,30647,2
20601,30648,25
20601,30650,45
20601,30652,215
20601,30654,8
20601,30670,24
20601,30671,7
20601,30672,81
20601,30673,5
20601,30676,77
20601,30677,2
20601,30678,24
20601,30680,13
20601,30682,27
20601,30683,2
20601,30684,5
20601,30686,27
20601,30688,11
20601,30690,56
20601,99999,1450
20611,10030,42
20611,10103,18
20611,10104,7
20611,10105,9
20611,10106,4
20611,10107,6
20611,10108,23
20611,10109,8
20611,10110,3
20611,10111,1
20611,10419,1
20611,30298,88
20611,99999,3
20621,10072,99
20621,10322,1
20621,10323,60
20621,10329,58
20621,10332,1
20621,10415,31
20621,10424,1
20621,30015,36
20621,30101,1
20621,30102,1
20621,30110,2
20621,30112,3
20621,30114,3
20621,30116,1
20621,30279,7
20621,30281,40
20621,30299,19
20621,30301,7
20621,30303,31
20621,30305,28
20621,30317,9
20621,30319,13
20621,30320,32
20621,30321,8
20621,30322,18
20621,30323,1
20621,30324,9
20621,30325,7
20621,30326,18
20621,31146,5
20621,31148,5
20621,31274,7
20621,31281,15
20621,31285,15
20621,31289,22
20621,31291,32
20621,99999,10
20631,10072,1210
20631,10322,12
20631,10323,835
20631,10328,5
20631,10329,1558
20631,10332,13
20631,10334,53
20631,10338,23
20631,10415,432
20631,10424,20
20631,10425,3
20631,30015,1099
20631,30101,2
20631,30102,7
20631,30279,405
20631,30280,385
20631,30281,295
20631,30282,101
20631,30299,217
20631,30300,276
20631,30301,133
20631,30302,5
20631,30303,207
20631,30305,202
20631,30306,370
20631,30308,492
20631,30317,195
20631,30318,291
20631,30319,245
20631,30320,587
20631,30321,128
20631,30322,320
20631,30323,56
20631,30324,218
20631,30325,60
20631,30326,265
20631,31273,1
20631,31274,262
20631,31279,5
20631,31281,208
20631,31285,461
20631,31289,225
20631,31291,665
20631,99999,431
20641,10030,815
20641,10102,2
20641,10126,46
20641,10127,292
20641,10128,43
20641,10129,283
20641,10356,16
20641,10357,186
20641,10358,67
20641,10359,293
20641,10362,127
20641,10363,3
20641,10364,146
20641,10365,97
20641,10366,102
20641,10367,38
20641,10368,1
20641,10369,56
20641,10370,49
20641,10371,38
20641,10372,45
20641,30018,4
20641,30019,17
20641,30020,60
20641,30021,14
20641,30022,78
20641,30023,16
20641,30024,23
20641,30025,2
20641,30026,97
20641,30027,7
20641,30028,219
20641,30029,44
20641,30030,217
20641,30031,10
20641,30032,77
20641,30034,57
20641,30035,1
20641,30036,1
20641,30037,4
20641,30038,21
20641,30040,7
20641,30511,238
20641,30512,5
20641,30513,4
20641,30514,52
20641,30516,51
20641,30517,1
20641,30518,40
20641,30519,1
20641,30520,12
20641,30521,2
20641,30534,73
20641,30536,1
20641,30537,171
20641,31552,11
20641,99999,477
20671,30012,753
20671,30333,2
20671,30335,19
20671,30336,14
20671,30337,1
20671,30338,60
20671,30339,22
20671,30623,25
20671,30625,44
20671,30633,17
20671,30634,40
20671,30635,15
20671,30636,24
20671,30637,1
20671,30638,7
20671,30639,1
20671,30640,28
20671,30641,2
20671,30642,67
20671,30643,15
20671,30644,20
20671,30645,2
20671,30646,17
20671,30648,19
20671,30649,3
20671,30650,28
20671,30652,144
20671,30670,34
20671,30671,6
20671,30672,110
20671,30673,1
20671,30676,69
20671,30677,1
20671,30678,24
20671,30679,1
20671,30680,22
20671,30682,79
20671,30684,21
20671,30686,36
20671,30688,20
20671,30690,39
20671,31271,23
20671,31273,1
20671,31279,71
20671,31281,119
20671,31282,25
20671,99999,81
20701,10215,557
20701,10224,380
20701,10226,51
20701,10228,90
20701,10235,120
20701,10321,250
20701,10322,579
20701,10323,78
20701,10325,49
20701,10328,485
20701,10329,117
20701,10332,326
20701,10333,102
20701,10336,1396
20701,10338,515
20701,10415,90
20701,10422,467
20701,10426,10
20701,10428,27
20701,10430,125
20701,10441,4
20701,10443,9
20701,10445,11
20701,10447,106
20701,10459,353
20701,12057,467
20701,12058,439
20701,12062,438
20701,12064,190
20701,12065,317
20701,12068,164
20701,12069,336
20701,12070,14
20701,12071,22
20701,40001,107
20701,40002,226
20701,40003,6
20701,40004,794
20701,40010,524
20701,40011,175
20701,40012,242
20701,40013,80
20701,40014,393
20701,40015,144
20701,40016,445
20701,40018,581
20701,40019,68
20701,40022,388
20701,40025,57
20701,40035,51
20701,40036,246
20701,40037,61
20701,40038,385
20701,40058,320
20701,40060,47
20701,40068,838
20701,40079,1
20701,40081,5
20701,40577,2
20701,40578,355
20701,40580,298
20701,40581,4
20701,40737,15
20701,40738,280
20701,40739,105
20701,99999,657
20711,10064,177
20711,10119,95
20711,10123,72
20711,10128,6
20711,10356,1
20711,10357,31
20711,10358,8
20711,10361,36
20711,10572,6
20711,10573,1
20711,10574,8
20711,10575,6
20711,10576,4
20711,10577,6
20711,10579,17
20711,10580,3
20711,10581,2
20711,10582,2
20711,10583,4
20711,10584,1
20711,10585,8
20711,40009,154
20711,40010,55
20711,40101,83
20711,40102,8
20711,40103,14
20711,40104,2
20711,40105,30
20711,40106,19
20711,40107,7
20711,40108,17
20711,40109,44
20711,40410,8
20711,40411,57
20711,40412,18
20711,40413,3
20711,40414,33
20711,40415,5
20711,40416,31
20711,40418,47
20711,40419,2
20711,40420,33
20711,40421,1
20711,40422,46
20711,40423,17
20711,40454,3
20711,40458,1
20711,40486,18
20711,40493,1
20711,40494,21
20711,40496,14
20711,40497,1
20711,40498,13
20711,41086,5
20711,41088,3
20711,99999,63
20721,10036,1204
20721,10117,386
20721,10119,499
20721,10231,100
20721,10235,56
20721,10240,10
20721,12057,191
20721,12060,57
20721,12062,104
20721,12064,103
20721,12065,157
20721,12068,76
20721,12069,134
20721,12070,12
20721,12071,10
20721,40001,97
20721,40002,134
20721,40004,517
20721,40009,1226
20721,40010,374
20721,40410,27
20721,40411,209
20721,40412,81
20721,40413,17
20721,40414,216
20721,40415,14
20721,40416,240
20721,40417,6
20721,40418,299
20721,40419,5
20721,40420,193
20721,40421,20
20721,40422,561
20721,40423,73
20721,40454,9
20721,40458,1
20721,40486,128
20721,40487,2
20721,40493,1
20721,40494,123
20721,40495,2
20721,40496,85
20721,40497,4
20721,40498,97
20721,41086,98
20721,41087,4
20721,41088,16
20721,99999,358
20731,10063,779
20731,10119,3
20731,10123,351
20731,10128,16
20731,10356,8
20731,10357,96
20731,10358,50
20731,10361,202
20731,10572,54
20731,10573,7
20731,10574,61
20731,10575,78
20731,10576,18
20731,10577,34
20731,10578,17
20731,10579,65
20731,10580,25
20731,10581,39
20731,10582,4
20731,10583,28
20731,10584,15
20731,10585,24
20731,10597,3
20731,10598,18
20731,10600,1
20731,10605,1
20731,13163,269
20731,13181,19
20731,13182,16
20731,13183,4
20731,40105,77
20731,40106,69
20731,40107,43
20731,40108,49
20731,40109,112
20731,40137,350
20731,40138,18
20731,40139,3
20731,40140,15
20731,40142,248
20731,40143,15
20731,40145,14
20731,40146,61
20731,40175,15
20731,40176,59
20731,40177,49
20731,40178,115
20731,40179,6
20731,40180,25
20731,40181,6
20731,40182,63
20731,40183,5
20731,40184,49
20731,40186,92
20731,40271,5
20731,40272,121
20731,40287,11
20731,40288,86
20731,40289,10
20731,40290,140
20731,40300,48
20731,40301,2
20731,40302,15
20731,40307,23
20731,40308,5
20731,40309,23
20731,40310,59
20731,40363,181
20731,40364,48
20731,40365,7
20731,40369,15
20731,40370,109
20731,40371,13
20731,40372,129
20731,40373,15
20731,40374,119
20731,40379,16
20731,40380,158
20731,40381,1
20731,40382,50
20731,40666,8
20731,40667,27
20731,40668,5
20731,40669,10
20731,40670,6
20731,40671,2
20731,99999,386
20741,10036,857
20741,10117,240
20741,10119,367
20741,10231,74
20741,10233,34
20741,10240,15
20741,12057,139
20741,12060,62
20741,12062,63
20741,12064,94
20741,12065,79
20741,12068,52
20741,12069,95
20741,12070,8
20741,12071,5
20741,40001,68
20741,40002,148
20741,40004,485
20741,40009,337
20741,40159,311
20741,40160,9
20741,40216,32
20741,40217,5
20741,40218,29
20741,40219,17
20741,40220,44
20741,40221,26
20741,40222,16
20741,40229,13
20741,40230,36
20741,40231,3
20741,40232,25
20741,40237,8
20741,40238,57
20741,40241,8
20741,40242,46
20741,40243,2
20741,40244,54
20741,40245,14
20741,40246,313
20741,40266,22
20741,40311,4
20741,40312,27
20741,40313,1
20741,40314,35
